AUC,Accuracy,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0.8688955672426746,0.78099173553719,"              precision    recall  f1-score   support

           0       1.00      0.56      0.72       121
           1       0.70      1.00      0.82       121

    accuracy                           0.78       242
   macro avg       0.85      0.78      0.77       242
weighted avg       0.85      0.78      0.77       242
",0.7699578513137836,0.78099173553719,0.7699578513137835,0.8477011494252873,0.78099173553719,0.8477011494252873,0.78099173553719,0.78099173553719,0.78099173553719
0.871875,0.8083333333333333,"              precision    recall  f1-score   support

           0       0.99      0.62      0.77       120
           1       0.73      0.99      0.84       120

    accuracy                           0.81       240
   macro avg       0.86      0.81      0.80       240
weighted avg       0.86      0.81      0.80       240
",0.8016671457315321,0.8083333333333333,0.8016671457315321,0.8562259306803595,0.8083333333333333,0.8562259306803595,0.8083333333333333,0.8083333333333333,0.8083333333333333
0.8749652777777778,0.7541666666666667,"              precision    recall  f1-score   support

           0       0.97      0.53      0.68       120
           1       0.67      0.98      0.80       120

    accuracy                           0.75       240
   macro avg       0.82      0.75      0.74       240
weighted avg       0.82      0.75      0.74       240
",0.7405405405405405,0.7541666666666665,0.7405405405405404,0.8217582417582417,0.7541666666666667,0.8217582417582417,0.7541666666666667,0.7541666666666667,0.7541666666666667
0.8490624999999999,0.775,"              precision    recall  f1-score   support

           0       0.97      0.57      0.72       120
           1       0.69      0.98      0.81       120

    accuracy                           0.78       240
   macro avg       0.83      0.77      0.76       240
weighted avg       0.83      0.78      0.76       240
",0.7647912885662432,0.775,0.7647912885662432,0.8327731092436974,0.775,0.8327731092436975,0.7749999999999999,0.775,0.775
0.8716666666666667,0.7333333333333333,"              precision    recall  f1-score   support

           0       0.97      0.48      0.64       120
           1       0.66      0.98      0.79       120

    accuracy                           0.73       240
   macro avg       0.81      0.73      0.72       240
weighted avg       0.81      0.73      0.72       240
",0.7155555555555555,0.7333333333333333,0.7155555555555556,0.8111111111111111,0.7333333333333333,0.8111111111111112,0.7333333333333333,0.7333333333333333,0.7333333333333333
0.8849652777777778,0.7875,"              precision    recall  f1-score   support

           0       0.95      0.61      0.74       120
           1       0.71      0.97      0.82       120

    accuracy                           0.79       240
   macro avg       0.83      0.79      0.78       240
weighted avg       0.83      0.79      0.78       240
",0.7804523685673799,0.7875,0.7804523685673798,0.8298541948848697,0.7875,0.8298541948848698,0.7875,0.7875,0.7875
0.8641666666666667,0.7666666666666667,"              precision    recall  f1-score   support

           0       1.00      0.53      0.70       120
           1       0.68      1.00      0.81       120

    accuracy                           0.77       240
   macro avg       0.84      0.77      0.75       240
weighted avg       0.84      0.77      0.75       240
",0.7532314923619272,0.7666666666666667,0.7532314923619272,0.8409090909090908,0.7666666666666667,0.8409090909090909,0.7666666666666666,0.7666666666666667,0.7666666666666667
0.8881597222222222,0.7625,"              precision    recall  f1-score   support

           0       0.98      0.53      0.69       120
           1       0.68      0.99      0.81       120

    accuracy                           0.76       240
   macro avg       0.83      0.76      0.75       240
weighted avg       0.83      0.76      0.75       240
",0.7493357764544206,0.7625,0.7493357764544206,0.8323076923076924,0.7625,0.8323076923076923,0.7625,0.7625,0.7625
0.8236111111111112,0.7333333333333333,"              precision    recall  f1-score   support

           0       0.97      0.48      0.64       120
           1       0.66      0.98      0.79       120

    accuracy                           0.73       240
   macro avg       0.81      0.73      0.72       240
weighted avg       0.81      0.73      0.72       240
",0.7155555555555555,0.7333333333333333,0.7155555555555556,0.8111111111111111,0.7333333333333333,0.8111111111111112,0.7333333333333333,0.7333333333333333,0.7333333333333333
0.872986111111111,0.7458333333333333,"              precision    recall  f1-score   support

           0       0.97      0.51      0.67       120
           1       0.67      0.98      0.79       120

    accuracy                           0.75       240
   macro avg       0.82      0.75      0.73       240
weighted avg       0.82      0.75      0.73       240
",0.7306397306397305,0.7458333333333332,0.7306397306397305,0.8174603174603174,0.7458333333333333,0.8174603174603176,0.7458333333333333,0.7458333333333333,0.7458333333333333
