Accuracy,BrierScoreBinary,BrierScoreProba,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0.9181034482758621,0.08189655172413793,0.16891767977374755,"              precision    recall  f1-score   support

           0       0.95      0.88      0.91       116
           1       0.89      0.96      0.92       116

    accuracy                           0.92       232
   macro avg       0.92      0.92      0.92       232
weighted avg       0.92      0.92      0.92       232
",0.917980016002084,0.9181034482758621,0.917980016002084,0.9206355140186916,0.9181034482758621,0.9206355140186915,0.9181034482758621,0.9181034482758621,0.9181034482758621
0.9267241379310345,0.07327586206896551,0.15135727198804053,"              precision    recall  f1-score   support

           0       0.97      0.88      0.92       116
           1       0.89      0.97      0.93       116

    accuracy                           0.93       232
   macro avg       0.93      0.93      0.93       232
weighted avg       0.93      0.93      0.93       232
",0.9265590376701487,0.9267241379310345,0.9265590376701488,0.9305961754780652,0.9267241379310345,0.9305961754780652,0.9267241379310345,0.9267241379310345,0.9267241379310345
0.9181034482758621,0.08189655172413793,0.15880496393451188,"              precision    recall  f1-score   support

           0       0.94      0.90      0.92       116
           1       0.90      0.94      0.92       116

    accuracy                           0.92       232
   macro avg       0.92      0.92      0.92       232
weighted avg       0.92      0.92      0.92       232
",0.9180653915500289,0.9181034482758621,0.9180653915500289,0.9188816916089644,0.9181034482758621,0.9188816916089644,0.9181034482758621,0.9181034482758621,0.9181034482758621
0.9130434782608695,0.08695652173913043,0.15088438652271827,"              precision    recall  f1-score   support

           0       0.98      0.84      0.91       115
           1       0.86      0.98      0.92       115

    accuracy                           0.91       230
   macro avg       0.92      0.91      0.91       230
weighted avg       0.92      0.91      0.91       230
",0.9126206215333181,0.9130434782608695,0.9126206215333181,0.921196699822654,0.9130434782608695,0.9211966998226541,0.9130434782608696,0.9130434782608695,0.9130434782608695
0.8826086956521739,0.11739130434782609,0.16166324614532,"              precision    recall  f1-score   support

           0       0.98      0.78      0.87       115
           1       0.82      0.98      0.89       115

    accuracy                           0.88       230
   macro avg       0.90      0.88      0.88       230
weighted avg       0.90      0.88      0.88       230
",0.8814229249011858,0.8826086956521739,0.8814229249011859,0.8985507246376812,0.8826086956521739,0.8985507246376812,0.8826086956521739,0.8826086956521739,0.8826086956521739
0.8913043478260869,0.10869565217391304,0.17762452854233493,"              precision    recall  f1-score   support

           0       0.94      0.83      0.88       115
           1       0.85      0.95      0.90       115

    accuracy                           0.89       230
   macro avg       0.90      0.89      0.89       230
weighted avg       0.90      0.89      0.89       230
",0.8909559841459483,0.8913043478260869,0.8909559841459482,0.8963694852941176,0.8913043478260869,0.8963694852941178,0.8913043478260869,0.8913043478260869,0.8913043478260869
0.9565217391304348,0.043478260869565216,0.14167930984515795,"              precision    recall  f1-score   support

           0       0.98      0.93      0.96       115
           1       0.93      0.98      0.96       115

    accuracy                           0.96       230
   macro avg       0.96      0.96      0.96       230
weighted avg       0.96      0.96      0.96       230
",0.9564921307506054,0.9565217391304348,0.9564921307506052,0.957767836833725,0.9565217391304348,0.957767836833725,0.9565217391304348,0.9565217391304348,0.9565217391304348
0.8739130434782608,0.12608695652173912,0.16703227838884135,"              precision    recall  f1-score   support

           0       0.93      0.81      0.87       115
           1       0.83      0.94      0.88       115

    accuracy                           0.87       230
   macro avg       0.88      0.87      0.87       230
weighted avg       0.88      0.87      0.87       230
",0.8733744660654961,0.8739130434782608,0.873374466065496,0.8803846153846154,0.8739130434782608,0.8803846153846153,0.8739130434782609,0.8739130434782608,0.8739130434782608
0.9217391304347826,0.0782608695652174,0.13459378919833107,"              precision    recall  f1-score   support

           0       0.97      0.87      0.92       115
           1       0.88      0.97      0.93       115

    accuracy                           0.92       230
   macro avg       0.93      0.92      0.92       230
weighted avg       0.93      0.92      0.92       230
",0.9215255136856471,0.9217391304347826,0.9215255136856471,0.9263817750936473,0.9217391304347826,0.9263817750936473,0.9217391304347826,0.9217391304347826,0.9217391304347826
0.9260869565217391,0.07391304347826087,0.1453354544584477,"              precision    recall  f1-score   support

           0       0.97      0.88      0.92       115
           1       0.89      0.97      0.93       115

    accuracy                           0.93       230
   macro avg       0.93      0.93      0.93       230
weighted avg       0.93      0.93      0.93       230
",0.9259175050683037,0.9260869565217392,0.9259175050683036,0.9300213675213675,0.9260869565217391,0.9300213675213674,0.9260869565217391,0.9260869565217391,0.9260869565217391
