AUC,Accuracy,BrierScoreBinary,BrierScoreProba,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0.9960815047021944,0.9212598425196851,0.07874015748031496,0.10329784218693834,"              precision    recall  f1-score   support

           0       0.92      1.00      0.96       116
           1       1.00      0.09      0.17        11

    accuracy                           0.92       127
   macro avg       0.96      0.55      0.56       127
weighted avg       0.93      0.92      0.89       127
",0.5626721763085399,0.9212598425196851,0.8900783063274116,0.9603174603174602,0.9212598425196851,0.927509061367329,0.5454545454545454,0.9212598425196851,0.9212598425196851
0.9960815047021944,0.9212598425196851,0.07874015748031496,0.10329784218693834,"              precision    recall  f1-score   support

           0       0.92      1.00      0.96       116
           1       1.00      0.09      0.17        11

    accuracy                           0.92       127
   macro avg       0.96      0.55      0.56       127
weighted avg       0.93      0.92      0.89       127
",0.5626721763085399,0.9212598425196851,0.8900783063274116,0.9603174603174602,0.9212598425196851,0.927509061367329,0.5454545454545454,0.9212598425196851,0.9212598425196851
0.9960815047021944,0.9212598425196851,0.07874015748031496,0.10329784218693834,"              precision    recall  f1-score   support

           0       0.92      1.00      0.96       116
           1       1.00      0.09      0.17        11

    accuracy                           0.92       127
   macro avg       0.96      0.55      0.56       127
weighted avg       0.93      0.92      0.89       127
",0.5626721763085399,0.9212598425196851,0.8900783063274116,0.9603174603174602,0.9212598425196851,0.927509061367329,0.5454545454545454,0.9212598425196851,0.9212598425196851
0.9960815047021944,0.9212598425196851,0.07874015748031496,0.10329784218693834,"              precision    recall  f1-score   support

           0       0.92      1.00      0.96       116
           1       1.00      0.09      0.17        11

    accuracy                           0.92       127
   macro avg       0.96      0.55      0.56       127
weighted avg       0.93      0.92      0.89       127
",0.5626721763085399,0.9212598425196851,0.8900783063274116,0.9603174603174602,0.9212598425196851,0.927509061367329,0.5454545454545454,0.9212598425196851,0.9212598425196851
0.9960815047021944,0.9212598425196851,0.07874015748031496,0.10329784218693834,"              precision    recall  f1-score   support

           0       0.92      1.00      0.96       116
           1       1.00      0.09      0.17        11

    accuracy                           0.92       127
   macro avg       0.96      0.55      0.56       127
weighted avg       0.93      0.92      0.89       127
",0.5626721763085399,0.9212598425196851,0.8900783063274116,0.9603174603174602,0.9212598425196851,0.927509061367329,0.5454545454545454,0.9212598425196851,0.9212598425196851
0.9960815047021944,0.9212598425196851,0.07874015748031496,0.10329784218693834,"              precision    recall  f1-score   support

           0       0.92      1.00      0.96       116
           1       1.00      0.09      0.17        11

    accuracy                           0.92       127
   macro avg       0.96      0.55      0.56       127
weighted avg       0.93      0.92      0.89       127
",0.5626721763085399,0.9212598425196851,0.8900783063274116,0.9603174603174602,0.9212598425196851,0.927509061367329,0.5454545454545454,0.9212598425196851,0.9212598425196851
0.9960815047021944,0.9212598425196851,0.07874015748031496,0.10329784218693834,"              precision    recall  f1-score   support

           0       0.92      1.00      0.96       116
           1       1.00      0.09      0.17        11

    accuracy                           0.92       127
   macro avg       0.96      0.55      0.56       127
weighted avg       0.93      0.92      0.89       127
",0.5626721763085399,0.9212598425196851,0.8900783063274116,0.9603174603174602,0.9212598425196851,0.927509061367329,0.5454545454545454,0.9212598425196851,0.9212598425196851
0.9960815047021944,0.9212598425196851,0.07874015748031496,0.10329784218693834,"              precision    recall  f1-score   support

           0       0.92      1.00      0.96       116
           1       1.00      0.09      0.17        11

    accuracy                           0.92       127
   macro avg       0.96      0.55      0.56       127
weighted avg       0.93      0.92      0.89       127
",0.5626721763085399,0.9212598425196851,0.8900783063274116,0.9603174603174602,0.9212598425196851,0.927509061367329,0.5454545454545454,0.9212598425196851,0.9212598425196851
0.9960815047021944,0.9212598425196851,0.07874015748031496,0.10329784218693834,"              precision    recall  f1-score   support

           0       0.92      1.00      0.96       116
           1       1.00      0.09      0.17        11

    accuracy                           0.92       127
   macro avg       0.96      0.55      0.56       127
weighted avg       0.93      0.92      0.89       127
",0.5626721763085399,0.9212598425196851,0.8900783063274116,0.9603174603174602,0.9212598425196851,0.927509061367329,0.5454545454545454,0.9212598425196851,0.9212598425196851
0.9960815047021944,0.9212598425196851,0.07874015748031496,0.10329784218693834,"              precision    recall  f1-score   support

           0       0.92      1.00      0.96       116
           1       1.00      0.09      0.17        11

    accuracy                           0.92       127
   macro avg       0.96      0.55      0.56       127
weighted avg       0.93      0.92      0.89       127
",0.5626721763085399,0.9212598425196851,0.8900783063274116,0.9603174603174602,0.9212598425196851,0.927509061367329,0.5454545454545454,0.9212598425196851,0.9212598425196851
