AUC,Accuracy,BrierScoreBinary,BrierScoreProba,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
1.0,0.9763779527559056,0.023622047244094488,0.08616431688238813,"              precision    recall  f1-score   support

           0       0.97      1.00      0.99       117
           1       1.00      0.70      0.82        10

    accuracy                           0.98       127
   macro avg       0.99      0.85      0.91       127
weighted avg       0.98      0.98      0.97       127
",0.9054355919583023,0.9763779527559056,0.9744431610977891,0.9875,0.9763779527559056,0.9769685039370078,0.85,0.9763779527559056,0.9763779527559056
1.0,0.9763779527559056,0.023622047244094488,0.08616431688238813,"              precision    recall  f1-score   support

           0       0.97      1.00      0.99       117
           1       1.00      0.70      0.82        10

    accuracy                           0.98       127
   macro avg       0.99      0.85      0.91       127
weighted avg       0.98      0.98      0.97       127
",0.9054355919583023,0.9763779527559056,0.9744431610977891,0.9875,0.9763779527559056,0.9769685039370078,0.85,0.9763779527559056,0.9763779527559056
1.0,0.9763779527559056,0.023622047244094488,0.08616431688238813,"              precision    recall  f1-score   support

           0       0.97      1.00      0.99       117
           1       1.00      0.70      0.82        10

    accuracy                           0.98       127
   macro avg       0.99      0.85      0.91       127
weighted avg       0.98      0.98      0.97       127
",0.9054355919583023,0.9763779527559056,0.9744431610977891,0.9875,0.9763779527559056,0.9769685039370078,0.85,0.9763779527559056,0.9763779527559056
1.0,0.9763779527559056,0.023622047244094488,0.08616431688238813,"              precision    recall  f1-score   support

           0       0.97      1.00      0.99       117
           1       1.00      0.70      0.82        10

    accuracy                           0.98       127
   macro avg       0.99      0.85      0.91       127
weighted avg       0.98      0.98      0.97       127
",0.9054355919583023,0.9763779527559056,0.9744431610977891,0.9875,0.9763779527559056,0.9769685039370078,0.85,0.9763779527559056,0.9763779527559056
1.0,0.9763779527559056,0.023622047244094488,0.08616431688238813,"              precision    recall  f1-score   support

           0       0.97      1.00      0.99       117
           1       1.00      0.70      0.82        10

    accuracy                           0.98       127
   macro avg       0.99      0.85      0.91       127
weighted avg       0.98      0.98      0.97       127
",0.9054355919583023,0.9763779527559056,0.9744431610977891,0.9875,0.9763779527559056,0.9769685039370078,0.85,0.9763779527559056,0.9763779527559056
1.0,0.9763779527559056,0.023622047244094488,0.08616431688238813,"              precision    recall  f1-score   support

           0       0.97      1.00      0.99       117
           1       1.00      0.70      0.82        10

    accuracy                           0.98       127
   macro avg       0.99      0.85      0.91       127
weighted avg       0.98      0.98      0.97       127
",0.9054355919583023,0.9763779527559056,0.9744431610977891,0.9875,0.9763779527559056,0.9769685039370078,0.85,0.9763779527559056,0.9763779527559056
1.0,0.9763779527559056,0.023622047244094488,0.08616431688238813,"              precision    recall  f1-score   support

           0       0.97      1.00      0.99       117
           1       1.00      0.70      0.82        10

    accuracy                           0.98       127
   macro avg       0.99      0.85      0.91       127
weighted avg       0.98      0.98      0.97       127
",0.9054355919583023,0.9763779527559056,0.9744431610977891,0.9875,0.9763779527559056,0.9769685039370078,0.85,0.9763779527559056,0.9763779527559056
1.0,0.9763779527559056,0.023622047244094488,0.08616431688238813,"              precision    recall  f1-score   support

           0       0.97      1.00      0.99       117
           1       1.00      0.70      0.82        10

    accuracy                           0.98       127
   macro avg       0.99      0.85      0.91       127
weighted avg       0.98      0.98      0.97       127
",0.9054355919583023,0.9763779527559056,0.9744431610977891,0.9875,0.9763779527559056,0.9769685039370078,0.85,0.9763779527559056,0.9763779527559056
1.0,0.9763779527559056,0.023622047244094488,0.08616431688238813,"              precision    recall  f1-score   support

           0       0.97      1.00      0.99       117
           1       1.00      0.70      0.82        10

    accuracy                           0.98       127
   macro avg       0.99      0.85      0.91       127
weighted avg       0.98      0.98      0.97       127
",0.9054355919583023,0.9763779527559056,0.9744431610977891,0.9875,0.9763779527559056,0.9769685039370078,0.85,0.9763779527559056,0.9763779527559056
1.0,0.9763779527559056,0.023622047244094488,0.08616431688238813,"              precision    recall  f1-score   support

           0       0.97      1.00      0.99       117
           1       1.00      0.70      0.82        10

    accuracy                           0.98       127
   macro avg       0.99      0.85      0.91       127
weighted avg       0.98      0.98      0.97       127
",0.9054355919583023,0.9763779527559056,0.9744431610977891,0.9875,0.9763779527559056,0.9769685039370078,0.85,0.9763779527559056,0.9763779527559056
