AUC,Accuracy,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0.8948425743297538,0.7564102564102564,"              precision    recall  f1-score   support

           0       0.95      0.54      0.69       117
           1       0.68      0.97      0.80       117

    accuracy                           0.76       234
   macro avg       0.82      0.76      0.74       234
weighted avg       0.82      0.76      0.74       234
",0.7442622950819673,0.7564102564102565,0.7442622950819673,0.8165584415584416,0.7564102564102564,0.8165584415584417,0.7564102564102564,0.7564102564102564,0.7564102564102564
0.8859668346847834,0.7606837606837606,"              precision    recall  f1-score   support

           0       0.98      0.53      0.69       117
           1       0.68      0.99      0.81       117

    accuracy                           0.76       234
   macro avg       0.83      0.76      0.75       234
weighted avg       0.83      0.76      0.75       234
",0.7472222222222222,0.7606837606837606,0.7472222222222223,0.8312447786131996,0.7606837606837606,0.8312447786131997,0.7606837606837606,0.7606837606837606,0.7606837606837606
0.8897289794725691,0.782051282051282,"              precision    recall  f1-score   support

           0       0.93      0.61      0.74       117
           1       0.71      0.96      0.81       117

    accuracy                           0.78       234
   macro avg       0.82      0.78      0.78       234
weighted avg       0.82      0.78      0.78       234
",0.7751483749411211,0.782051282051282,0.7751483749411211,0.8215356429047302,0.782051282051282,0.8215356429047302,0.782051282051282,0.782051282051282,0.782051282051282
0.9172693403462634,0.7863247863247863,"              precision    recall  f1-score   support

           0       0.99      0.58      0.73       117
           1       0.70      0.99      0.82       117

    accuracy                           0.79       234
   macro avg       0.84      0.79      0.78       234
weighted avg       0.84      0.79      0.78       234
",0.7769389155799589,0.7863247863247863,0.7769389155799589,0.8442687747035573,0.7863247863247863,0.8442687747035573,0.7863247863247864,0.7863247863247863,0.7863247863247863
0.945540214770984,0.8632478632478633,"              precision    recall  f1-score   support

           0       1.00      0.73      0.84       117
           1       0.79      1.00      0.88       117

    accuracy                           0.86       234
   macro avg       0.89      0.86      0.86       234
weighted avg       0.89      0.86      0.86       234
",0.8606417032680711,0.8632478632478633,0.8606417032680712,0.8926174496644295,0.8632478632478633,0.8926174496644295,0.8632478632478633,0.8632478632478633,0.8632478632478633
0.9389491676575505,0.8060344827586207,"              precision    recall  f1-score   support

           0       0.97      0.63      0.76       116
           1       0.73      0.98      0.84       116

    accuracy                           0.81       232
   macro avg       0.85      0.81      0.80       232
weighted avg       0.85      0.81      0.80       232
",0.7997813704619987,0.8060344827586207,0.7997813704619988,0.849723991507431,0.8060344827586207,0.8497239915074309,0.8060344827586207,0.8060344827586207,0.8060344827586207
0.9004161712247325,0.8017241379310345,"              precision    recall  f1-score   support

           0       0.97      0.62      0.76       116
           1       0.72      0.98      0.83       116

    accuracy                           0.80       232
   macro avg       0.85      0.80      0.80       232
weighted avg       0.85      0.80      0.80       232
",0.7950057625816366,0.8017241379310345,0.7950057625816365,0.8472459801573726,0.8017241379310345,0.8472459801573726,0.8017241379310345,0.8017241379310345,0.8017241379310345
0.9204072532699168,0.7543103448275862,"              precision    recall  f1-score   support

           0       0.97      0.53      0.68       116
           1       0.67      0.98      0.80       116

    accuracy                           0.75       232
   macro avg       0.82      0.75      0.74       232
weighted avg       0.82      0.75      0.74       232
",0.740782122905028,0.7543103448275862,0.7407821229050279,0.8214050906358599,0.7543103448275862,0.8214050906358599,0.7543103448275862,0.7543103448275862,0.7543103448275862
0.9419589774078478,0.75,"              precision    recall  f1-score   support

           0       0.93      0.54      0.68       116
           1       0.68      0.96      0.79       116

    accuracy                           0.75       232
   macro avg       0.80      0.75      0.74       232
weighted avg       0.80      0.75      0.74       232
",0.7388198757763975,0.75,0.7388198757763975,0.8016499282639886,0.75,0.8016499282639886,0.75,0.75,0.75
0.9212618906064209,0.7586206896551724,"              precision    recall  f1-score   support

           0       0.98      0.53      0.69       116
           1       0.68      0.99      0.80       116

    accuracy                           0.76       232
   macro avg       0.83      0.76      0.74       232
weighted avg       0.83      0.76      0.74       232
",0.7447945313113853,0.7586206896551724,0.7447945313113853,0.8301707779886148,0.7586206896551724,0.8301707779886148,0.7586206896551724,0.7586206896551724,0.7586206896551724
