Accuracy,BrierScoreBinary,BrierScoreProba,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0.9523809523809523,0.047619047619047616,0.10826324456269713,"              precision    recall  f1-score   support

           0       0.99      0.96      0.97       113
           1       0.71      0.92      0.80        13

    accuracy                           0.95       126
   macro avg       0.85      0.94      0.89       126
weighted avg       0.96      0.95      0.96       126
",0.8864864864864866,0.9523809523809523,0.9551265551265553,0.8483540205072855,0.9523809523809523,0.96142677254388,0.9394145677331518,0.9523809523809523,0.9523809523809523
0.9523809523809523,0.047619047619047616,0.10826324456269713,"              precision    recall  f1-score   support

           0       0.99      0.96      0.97       113
           1       0.71      0.92      0.80        13

    accuracy                           0.95       126
   macro avg       0.85      0.94      0.89       126
weighted avg       0.96      0.95      0.96       126
",0.8864864864864866,0.9523809523809523,0.9551265551265553,0.8483540205072855,0.9523809523809523,0.96142677254388,0.9394145677331518,0.9523809523809523,0.9523809523809523
0.9523809523809523,0.047619047619047616,0.10826324456269713,"              precision    recall  f1-score   support

           0       0.99      0.96      0.97       113
           1       0.71      0.92      0.80        13

    accuracy                           0.95       126
   macro avg       0.85      0.94      0.89       126
weighted avg       0.96      0.95      0.96       126
",0.8864864864864866,0.9523809523809523,0.9551265551265553,0.8483540205072855,0.9523809523809523,0.96142677254388,0.9394145677331518,0.9523809523809523,0.9523809523809523
0.9523809523809523,0.047619047619047616,0.10826324456269713,"              precision    recall  f1-score   support

           0       0.99      0.96      0.97       113
           1       0.71      0.92      0.80        13

    accuracy                           0.95       126
   macro avg       0.85      0.94      0.89       126
weighted avg       0.96      0.95      0.96       126
",0.8864864864864866,0.9523809523809523,0.9551265551265553,0.8483540205072855,0.9523809523809523,0.96142677254388,0.9394145677331518,0.9523809523809523,0.9523809523809523
0.9523809523809523,0.047619047619047616,0.10826324456269713,"              precision    recall  f1-score   support

           0       0.99      0.96      0.97       113
           1       0.71      0.92      0.80        13

    accuracy                           0.95       126
   macro avg       0.85      0.94      0.89       126
weighted avg       0.96      0.95      0.96       126
",0.8864864864864866,0.9523809523809523,0.9551265551265553,0.8483540205072855,0.9523809523809523,0.96142677254388,0.9394145677331518,0.9523809523809523,0.9523809523809523
0.9523809523809523,0.047619047619047616,0.10826324456269713,"              precision    recall  f1-score   support

           0       0.99      0.96      0.97       113
           1       0.71      0.92      0.80        13

    accuracy                           0.95       126
   macro avg       0.85      0.94      0.89       126
weighted avg       0.96      0.95      0.96       126
",0.8864864864864866,0.9523809523809523,0.9551265551265553,0.8483540205072855,0.9523809523809523,0.96142677254388,0.9394145677331518,0.9523809523809523,0.9523809523809523
0.9523809523809523,0.047619047619047616,0.10826324456269713,"              precision    recall  f1-score   support

           0       0.99      0.96      0.97       113
           1       0.71      0.92      0.80        13

    accuracy                           0.95       126
   macro avg       0.85      0.94      0.89       126
weighted avg       0.96      0.95      0.96       126
",0.8864864864864866,0.9523809523809523,0.9551265551265553,0.8483540205072855,0.9523809523809523,0.96142677254388,0.9394145677331518,0.9523809523809523,0.9523809523809523
0.9523809523809523,0.047619047619047616,0.10826324456269713,"              precision    recall  f1-score   support

           0       0.99      0.96      0.97       113
           1       0.71      0.92      0.80        13

    accuracy                           0.95       126
   macro avg       0.85      0.94      0.89       126
weighted avg       0.96      0.95      0.96       126
",0.8864864864864866,0.9523809523809523,0.9551265551265553,0.8483540205072855,0.9523809523809523,0.96142677254388,0.9394145677331518,0.9523809523809523,0.9523809523809523
0.9523809523809523,0.047619047619047616,0.10826324456269713,"              precision    recall  f1-score   support

           0       0.99      0.96      0.97       113
           1       0.71      0.92      0.80        13

    accuracy                           0.95       126
   macro avg       0.85      0.94      0.89       126
weighted avg       0.96      0.95      0.96       126
",0.8864864864864866,0.9523809523809523,0.9551265551265553,0.8483540205072855,0.9523809523809523,0.96142677254388,0.9394145677331518,0.9523809523809523,0.9523809523809523
0.9523809523809523,0.047619047619047616,0.10826324456269713,"              precision    recall  f1-score   support

           0       0.99      0.96      0.97       113
           1       0.71      0.92      0.80        13

    accuracy                           0.95       126
   macro avg       0.85      0.94      0.89       126
weighted avg       0.96      0.95      0.96       126
",0.8864864864864866,0.9523809523809523,0.9551265551265553,0.8483540205072855,0.9523809523809523,0.96142677254388,0.9394145677331518,0.9523809523809523,0.9523809523809523
