Accuracy,BrierScoreBinary,BrierScoreProba,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0.9763779527559056,0.023622047244094488,0.09337242625711872,"              precision    recall  f1-score   support

           0       0.98      0.99      0.99       117
           1       0.89      0.80      0.84        10

    accuracy                           0.98       127
   macro avg       0.94      0.90      0.91       127
weighted avg       0.98      0.98      0.98       127
",0.9146696528555431,0.9763779527559056,0.97580657960868,0.935969868173258,0.9763779527559056,0.9756365200112698,0.8957264957264958,0.9763779527559056,0.9763779527559056
0.9763779527559056,0.023622047244094488,0.09337242625711872,"              precision    recall  f1-score   support

           0       0.98      0.99      0.99       117
           1       0.89      0.80      0.84        10

    accuracy                           0.98       127
   macro avg       0.94      0.90      0.91       127
weighted avg       0.98      0.98      0.98       127
",0.9146696528555431,0.9763779527559056,0.97580657960868,0.935969868173258,0.9763779527559056,0.9756365200112698,0.8957264957264958,0.9763779527559056,0.9763779527559056
0.9763779527559056,0.023622047244094488,0.09337242625711872,"              precision    recall  f1-score   support

           0       0.98      0.99      0.99       117
           1       0.89      0.80      0.84        10

    accuracy                           0.98       127
   macro avg       0.94      0.90      0.91       127
weighted avg       0.98      0.98      0.98       127
",0.9146696528555431,0.9763779527559056,0.97580657960868,0.935969868173258,0.9763779527559056,0.9756365200112698,0.8957264957264958,0.9763779527559056,0.9763779527559056
0.9763779527559056,0.023622047244094488,0.09337242625711872,"              precision    recall  f1-score   support

           0       0.98      0.99      0.99       117
           1       0.89      0.80      0.84        10

    accuracy                           0.98       127
   macro avg       0.94      0.90      0.91       127
weighted avg       0.98      0.98      0.98       127
",0.9146696528555431,0.9763779527559056,0.97580657960868,0.935969868173258,0.9763779527559056,0.9756365200112698,0.8957264957264958,0.9763779527559056,0.9763779527559056
0.9763779527559056,0.023622047244094488,0.09337242625711872,"              precision    recall  f1-score   support

           0       0.98      0.99      0.99       117
           1       0.89      0.80      0.84        10

    accuracy                           0.98       127
   macro avg       0.94      0.90      0.91       127
weighted avg       0.98      0.98      0.98       127
",0.9146696528555431,0.9763779527559056,0.97580657960868,0.935969868173258,0.9763779527559056,0.9756365200112698,0.8957264957264958,0.9763779527559056,0.9763779527559056
0.9763779527559056,0.023622047244094488,0.09337242625711872,"              precision    recall  f1-score   support

           0       0.98      0.99      0.99       117
           1       0.89      0.80      0.84        10

    accuracy                           0.98       127
   macro avg       0.94      0.90      0.91       127
weighted avg       0.98      0.98      0.98       127
",0.9146696528555431,0.9763779527559056,0.97580657960868,0.935969868173258,0.9763779527559056,0.9756365200112698,0.8957264957264958,0.9763779527559056,0.9763779527559056
0.9763779527559056,0.023622047244094488,0.09337242625711872,"              precision    recall  f1-score   support

           0       0.98      0.99      0.99       117
           1       0.89      0.80      0.84        10

    accuracy                           0.98       127
   macro avg       0.94      0.90      0.91       127
weighted avg       0.98      0.98      0.98       127
",0.9146696528555431,0.9763779527559056,0.97580657960868,0.935969868173258,0.9763779527559056,0.9756365200112698,0.8957264957264958,0.9763779527559056,0.9763779527559056
0.9763779527559056,0.023622047244094488,0.09337242625711872,"              precision    recall  f1-score   support

           0       0.98      0.99      0.99       117
           1       0.89      0.80      0.84        10

    accuracy                           0.98       127
   macro avg       0.94      0.90      0.91       127
weighted avg       0.98      0.98      0.98       127
",0.9146696528555431,0.9763779527559056,0.97580657960868,0.935969868173258,0.9763779527559056,0.9756365200112698,0.8957264957264958,0.9763779527559056,0.9763779527559056
0.9763779527559056,0.023622047244094488,0.09337242625711872,"              precision    recall  f1-score   support

           0       0.98      0.99      0.99       117
           1       0.89      0.80      0.84        10

    accuracy                           0.98       127
   macro avg       0.94      0.90      0.91       127
weighted avg       0.98      0.98      0.98       127
",0.9146696528555431,0.9763779527559056,0.97580657960868,0.935969868173258,0.9763779527559056,0.9756365200112698,0.8957264957264958,0.9763779527559056,0.9763779527559056
0.9763779527559056,0.023622047244094488,0.09337242625711872,"              precision    recall  f1-score   support

           0       0.98      0.99      0.99       117
           1       0.89      0.80      0.84        10

    accuracy                           0.98       127
   macro avg       0.94      0.90      0.91       127
weighted avg       0.98      0.98      0.98       127
",0.9146696528555431,0.9763779527559056,0.97580657960868,0.935969868173258,0.9763779527559056,0.9756365200112698,0.8957264957264958,0.9763779527559056,0.9763779527559056
