AUC,Accuracy,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0.9181749880472644,0.8140495867768595,"              precision    recall  f1-score   support

           0       1.00      0.63      0.77       121
           1       0.73      1.00      0.84       121

    accuracy                           0.81       242
   macro avg       0.86      0.81      0.81       242
weighted avg       0.86      0.81      0.81       242
",0.8073895894869028,0.8140495867768595,0.8073895894869028,0.8644578313253012,0.8140495867768595,0.8644578313253011,0.8140495867768596,0.8140495867768595,0.8140495867768595
0.920625,0.7916666666666666,"              precision    recall  f1-score   support

           0       1.00      0.58      0.74       120
           1       0.71      1.00      0.83       120

    accuracy                           0.79       240
   macro avg       0.85      0.79      0.78       240
weighted avg       0.85      0.79      0.78       240
",0.7822141560798548,0.7916666666666666,0.7822141560798548,0.8529411764705883,0.7916666666666666,0.8529411764705883,0.7916666666666667,0.7916666666666666,0.7916666666666666
0.9192013888888889,0.7958333333333333,"              precision    recall  f1-score   support

           0       1.00      0.59      0.74       120
           1       0.71      1.00      0.83       120

    accuracy                           0.80       240
   macro avg       0.86      0.80      0.79       240
weighted avg       0.86      0.80      0.79       240
",0.7869526621859091,0.7958333333333333,0.7869526621859092,0.8550295857988166,0.7958333333333333,0.8550295857988165,0.7958333333333334,0.7958333333333333,0.7958333333333333
0.8739583333333333,0.7458333333333333,"              precision    recall  f1-score   support

           0       0.97      0.51      0.67       120
           1       0.67      0.98      0.79       120

    accuracy                           0.75       240
   macro avg       0.82      0.75      0.73       240
weighted avg       0.82      0.75      0.73       240
",0.7306397306397305,0.7458333333333332,0.7306397306397305,0.8174603174603174,0.7458333333333333,0.8174603174603176,0.7458333333333333,0.7458333333333333,0.7458333333333333
0.8787847222222223,0.7625,"              precision    recall  f1-score   support

           0       0.96      0.55      0.70       120
           1       0.68      0.97      0.80       120

    accuracy                           0.76       240
   macro avg       0.82      0.76      0.75       240
weighted avg       0.82      0.76      0.75       240
",0.7512682048764523,0.7625,0.7512682048764524,0.8203661327231122,0.7625,0.8203661327231122,0.7625,0.7625,0.7625
0.9419444444444445,0.8375,"              precision    recall  f1-score   support

           0       1.00      0.68      0.81       120
           1       0.75      1.00      0.86       120

    accuracy                           0.84       240
   macro avg       0.88      0.84      0.83       240
weighted avg       0.88      0.84      0.83       240
",0.8330926015085861,0.8375,0.8330926015085861,0.8773584905660378,0.8375,0.8773584905660379,0.8375,0.8375,0.8375
0.9380902777777778,0.8166666666666667,"              precision    recall  f1-score   support

           0       1.00      0.63      0.78       120
           1       0.73      1.00      0.85       120

    accuracy                           0.82       240
   macro avg       0.87      0.82      0.81       240
weighted avg       0.87      0.82      0.81       240
",0.8102903133084219,0.8166666666666667,0.8102903133084218,0.8658536585365854,0.8166666666666667,0.8658536585365854,0.8166666666666667,0.8166666666666667,0.8166666666666667
0.9446527777777778,0.7958333333333333,"              precision    recall  f1-score   support

           0       0.99      0.60      0.75       120
           1       0.71      0.99      0.83       120

    accuracy                           0.80       240
   macro avg       0.85      0.80      0.79       240
weighted avg       0.85      0.80      0.79       240
",0.7876911411601162,0.7958333333333333,0.7876911411601161,0.8494381100812074,0.7958333333333333,0.8494381100812074,0.7958333333333334,0.7958333333333333,0.7958333333333333
0.9415277777777777,0.8166666666666667,"              precision    recall  f1-score   support

           0       0.97      0.65      0.78       120
           1       0.74      0.98      0.84       120

    accuracy                           0.82       240
   macro avg       0.86      0.82      0.81       240
weighted avg       0.86      0.82      0.81       240
",0.8114285714285715,0.8166666666666667,0.8114285714285715,0.85625,0.8166666666666667,0.85625,0.8166666666666667,0.8166666666666667,0.8166666666666667
0.9025,0.7791666666666667,"              precision    recall  f1-score   support

           0       1.00      0.56      0.72       120
           1       0.69      1.00      0.82       120

    accuracy                           0.78       240
   macro avg       0.85      0.78      0.77       240
weighted avg       0.85      0.78      0.77       240
",0.76784508404665,0.7791666666666667,0.76784508404665,0.846820809248555,0.7791666666666667,0.846820809248555,0.7791666666666667,0.7791666666666667,0.7791666666666667
