AUC,Accuracy,BrierScoreBinary,BrierScoreProba,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
1.0,0.952755905511811,0.047244094488188976,0.10010986820488321,"              precision    recall  f1-score   support

           0       0.95      1.00      0.97       109
           1       1.00      0.67      0.80        18

    accuracy                           0.95       127
   macro avg       0.97      0.83      0.89       127
weighted avg       0.96      0.95      0.95       127
",0.8866071428571429,0.952755905511811,0.9486642294713161,0.9739130434782608,0.952755905511811,0.9552208147894556,0.8333333333333333,0.952755905511811,0.952755905511811
1.0,0.952755905511811,0.047244094488188976,0.10010986820488321,"              precision    recall  f1-score   support

           0       0.95      1.00      0.97       109
           1       1.00      0.67      0.80        18

    accuracy                           0.95       127
   macro avg       0.97      0.83      0.89       127
weighted avg       0.96      0.95      0.95       127
",0.8866071428571429,0.952755905511811,0.9486642294713161,0.9739130434782608,0.952755905511811,0.9552208147894556,0.8333333333333333,0.952755905511811,0.952755905511811
1.0,0.952755905511811,0.047244094488188976,0.10010986820488321,"              precision    recall  f1-score   support

           0       0.95      1.00      0.97       109
           1       1.00      0.67      0.80        18

    accuracy                           0.95       127
   macro avg       0.97      0.83      0.89       127
weighted avg       0.96      0.95      0.95       127
",0.8866071428571429,0.952755905511811,0.9486642294713161,0.9739130434782608,0.952755905511811,0.9552208147894556,0.8333333333333333,0.952755905511811,0.952755905511811
1.0,0.952755905511811,0.047244094488188976,0.10010986820488321,"              precision    recall  f1-score   support

           0       0.95      1.00      0.97       109
           1       1.00      0.67      0.80        18

    accuracy                           0.95       127
   macro avg       0.97      0.83      0.89       127
weighted avg       0.96      0.95      0.95       127
",0.8866071428571429,0.952755905511811,0.9486642294713161,0.9739130434782608,0.952755905511811,0.9552208147894556,0.8333333333333333,0.952755905511811,0.952755905511811
1.0,0.952755905511811,0.047244094488188976,0.10010986820488321,"              precision    recall  f1-score   support

           0       0.95      1.00      0.97       109
           1       1.00      0.67      0.80        18

    accuracy                           0.95       127
   macro avg       0.97      0.83      0.89       127
weighted avg       0.96      0.95      0.95       127
",0.8866071428571429,0.952755905511811,0.9486642294713161,0.9739130434782608,0.952755905511811,0.9552208147894556,0.8333333333333333,0.952755905511811,0.952755905511811
1.0,0.952755905511811,0.047244094488188976,0.10010986820488321,"              precision    recall  f1-score   support

           0       0.95      1.00      0.97       109
           1       1.00      0.67      0.80        18

    accuracy                           0.95       127
   macro avg       0.97      0.83      0.89       127
weighted avg       0.96      0.95      0.95       127
",0.8866071428571429,0.952755905511811,0.9486642294713161,0.9739130434782608,0.952755905511811,0.9552208147894556,0.8333333333333333,0.952755905511811,0.952755905511811
1.0,0.952755905511811,0.047244094488188976,0.10010986820488321,"              precision    recall  f1-score   support

           0       0.95      1.00      0.97       109
           1       1.00      0.67      0.80        18

    accuracy                           0.95       127
   macro avg       0.97      0.83      0.89       127
weighted avg       0.96      0.95      0.95       127
",0.8866071428571429,0.952755905511811,0.9486642294713161,0.9739130434782608,0.952755905511811,0.9552208147894556,0.8333333333333333,0.952755905511811,0.952755905511811
1.0,0.952755905511811,0.047244094488188976,0.10010986820488321,"              precision    recall  f1-score   support

           0       0.95      1.00      0.97       109
           1       1.00      0.67      0.80        18

    accuracy                           0.95       127
   macro avg       0.97      0.83      0.89       127
weighted avg       0.96      0.95      0.95       127
",0.8866071428571429,0.952755905511811,0.9486642294713161,0.9739130434782608,0.952755905511811,0.9552208147894556,0.8333333333333333,0.952755905511811,0.952755905511811
1.0,0.952755905511811,0.047244094488188976,0.10010986820488321,"              precision    recall  f1-score   support

           0       0.95      1.00      0.97       109
           1       1.00      0.67      0.80        18

    accuracy                           0.95       127
   macro avg       0.97      0.83      0.89       127
weighted avg       0.96      0.95      0.95       127
",0.8866071428571429,0.952755905511811,0.9486642294713161,0.9739130434782608,0.952755905511811,0.9552208147894556,0.8333333333333333,0.952755905511811,0.952755905511811
1.0,0.952755905511811,0.047244094488188976,0.10010986820488321,"              precision    recall  f1-score   support

           0       0.95      1.00      0.97       109
           1       1.00      0.67      0.80        18

    accuracy                           0.95       127
   macro avg       0.97      0.83      0.89       127
weighted avg       0.96      0.95      0.95       127
",0.8866071428571429,0.952755905511811,0.9486642294713161,0.9739130434782608,0.952755905511811,0.9552208147894556,0.8333333333333333,0.952755905511811,0.952755905511811
