AUC,Accuracy,BrierScoreBinary,BrierScoreProba,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0.9716312056737589,0.905511811023622,0.09448818897637795,0.1429735029527016,"              precision    recall  f1-score   support

           0       0.91      0.97      0.94        94
           1       0.89      0.73      0.80        33

    accuracy                           0.91       127
   macro avg       0.90      0.85      0.87       127
weighted avg       0.90      0.91      0.90       127
",0.8690721649484535,0.905511811023622,0.9022485591362934,0.8994444444444445,0.905511811023622,0.904514435695538,0.847678916827853,0.905511811023622,0.905511811023622
0.9716312056737589,0.905511811023622,0.09448818897637795,0.1429735029527016,"              precision    recall  f1-score   support

           0       0.91      0.97      0.94        94
           1       0.89      0.73      0.80        33

    accuracy                           0.91       127
   macro avg       0.90      0.85      0.87       127
weighted avg       0.90      0.91      0.90       127
",0.8690721649484535,0.905511811023622,0.9022485591362934,0.8994444444444445,0.905511811023622,0.904514435695538,0.847678916827853,0.905511811023622,0.905511811023622
0.9716312056737589,0.905511811023622,0.09448818897637795,0.1429735029527016,"              precision    recall  f1-score   support

           0       0.91      0.97      0.94        94
           1       0.89      0.73      0.80        33

    accuracy                           0.91       127
   macro avg       0.90      0.85      0.87       127
weighted avg       0.90      0.91      0.90       127
",0.8690721649484535,0.905511811023622,0.9022485591362934,0.8994444444444445,0.905511811023622,0.904514435695538,0.847678916827853,0.905511811023622,0.905511811023622
0.9716312056737589,0.905511811023622,0.09448818897637795,0.1429735029527016,"              precision    recall  f1-score   support

           0       0.91      0.97      0.94        94
           1       0.89      0.73      0.80        33

    accuracy                           0.91       127
   macro avg       0.90      0.85      0.87       127
weighted avg       0.90      0.91      0.90       127
",0.8690721649484535,0.905511811023622,0.9022485591362934,0.8994444444444445,0.905511811023622,0.904514435695538,0.847678916827853,0.905511811023622,0.905511811023622
0.9716312056737589,0.905511811023622,0.09448818897637795,0.1429735029527016,"              precision    recall  f1-score   support

           0       0.91      0.97      0.94        94
           1       0.89      0.73      0.80        33

    accuracy                           0.91       127
   macro avg       0.90      0.85      0.87       127
weighted avg       0.90      0.91      0.90       127
",0.8690721649484535,0.905511811023622,0.9022485591362934,0.8994444444444445,0.905511811023622,0.904514435695538,0.847678916827853,0.905511811023622,0.905511811023622
0.9716312056737589,0.905511811023622,0.09448818897637795,0.1429735029527016,"              precision    recall  f1-score   support

           0       0.91      0.97      0.94        94
           1       0.89      0.73      0.80        33

    accuracy                           0.91       127
   macro avg       0.90      0.85      0.87       127
weighted avg       0.90      0.91      0.90       127
",0.8690721649484535,0.905511811023622,0.9022485591362934,0.8994444444444445,0.905511811023622,0.904514435695538,0.847678916827853,0.905511811023622,0.905511811023622
0.9716312056737589,0.905511811023622,0.09448818897637795,0.1429735029527016,"              precision    recall  f1-score   support

           0       0.91      0.97      0.94        94
           1       0.89      0.73      0.80        33

    accuracy                           0.91       127
   macro avg       0.90      0.85      0.87       127
weighted avg       0.90      0.91      0.90       127
",0.8690721649484535,0.905511811023622,0.9022485591362934,0.8994444444444445,0.905511811023622,0.904514435695538,0.847678916827853,0.905511811023622,0.905511811023622
0.9716312056737589,0.905511811023622,0.09448818897637795,0.1429735029527016,"              precision    recall  f1-score   support

           0       0.91      0.97      0.94        94
           1       0.89      0.73      0.80        33

    accuracy                           0.91       127
   macro avg       0.90      0.85      0.87       127
weighted avg       0.90      0.91      0.90       127
",0.8690721649484535,0.905511811023622,0.9022485591362934,0.8994444444444445,0.905511811023622,0.904514435695538,0.847678916827853,0.905511811023622,0.905511811023622
0.9716312056737589,0.905511811023622,0.09448818897637795,0.1429735029527016,"              precision    recall  f1-score   support

           0       0.91      0.97      0.94        94
           1       0.89      0.73      0.80        33

    accuracy                           0.91       127
   macro avg       0.90      0.85      0.87       127
weighted avg       0.90      0.91      0.90       127
",0.8690721649484535,0.905511811023622,0.9022485591362934,0.8994444444444445,0.905511811023622,0.904514435695538,0.847678916827853,0.905511811023622,0.905511811023622
0.9716312056737589,0.905511811023622,0.09448818897637795,0.1429735029527016,"              precision    recall  f1-score   support

           0       0.91      0.97      0.94        94
           1       0.89      0.73      0.80        33

    accuracy                           0.91       127
   macro avg       0.90      0.85      0.87       127
weighted avg       0.90      0.91      0.90       127
",0.8690721649484535,0.905511811023622,0.9022485591362934,0.8994444444444445,0.905511811023622,0.904514435695538,0.847678916827853,0.905511811023622,0.905511811023622
