Accuracy,BrierScoreBinary,BrierScoreProba,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0.9220183486238532,0.0779816513761468,0.14440521266665454,"              precision    recall  f1-score   support

           0       0.91      0.94      0.92       109
           1       0.93      0.91      0.92       109

    accuracy                           0.92       218
   macro avg       0.92      0.92      0.92       218
weighted avg       0.92      0.92      0.92       218
",0.9220035778175313,0.9220183486238532,0.9220035778175314,0.9223382749326146,0.9220183486238532,0.9223382749326147,0.9220183486238532,0.9220183486238532,0.9220183486238532
0.8761467889908257,0.12385321100917432,0.17877202145361554,"              precision    recall  f1-score   support

           0       0.89      0.86      0.87       109
           1       0.87      0.89      0.88       109

    accuracy                           0.88       218
   macro avg       0.88      0.88      0.88       218
weighted avg       0.88      0.88      0.88       218
",0.8761233294749027,0.8761467889908257,0.8761233294749028,0.8764319407008087,0.8761467889908257,0.8764319407008087,0.8761467889908257,0.8761467889908257,0.8761467889908257
0.8761467889908257,0.12385321100917432,0.16239780141523238,"              precision    recall  f1-score   support

           0       0.96      0.79      0.86       109
           1       0.82      0.96      0.89       109

    accuracy                           0.88       218
   macro avg       0.89      0.88      0.88       218
weighted avg       0.89      0.88      0.88       218
",0.8751987787036448,0.8761467889908257,0.8751987787036448,0.8879340277777779,0.8761467889908257,0.8879340277777779,0.8761467889908257,0.8761467889908257,0.8761467889908257
0.9220183486238532,0.0779816513761468,0.15250716699527153,"              precision    recall  f1-score   support

           0       0.93      0.92      0.92       109
           1       0.92      0.93      0.92       109

    accuracy                           0.92       218
   macro avg       0.92      0.92      0.92       218
weighted avg       0.92      0.92      0.92       218
",0.9220167076994299,0.9220183486238532,0.9220167076994298,0.922053872053872,0.9220183486238532,0.922053872053872,0.9220183486238532,0.9220183486238532,0.9220183486238532
0.8807339449541285,0.11926605504587157,0.1593869761769063,"              precision    recall  f1-score   support

           0       0.97      0.79      0.87       109
           1       0.82      0.97      0.89       109

    accuracy                           0.88       218
   macro avg       0.89      0.88      0.88       218
weighted avg       0.89      0.88      0.88       218
",0.8797215856039386,0.8807339449541285,0.8797215856039385,0.8939987805940249,0.8807339449541285,0.893998780594025,0.8807339449541285,0.8807339449541285,0.8807339449541285
0.9036697247706422,0.0963302752293578,0.16192383803010899,"              precision    recall  f1-score   support

           0       0.96      0.84      0.90       109
           1       0.86      0.96      0.91       109

    accuracy                           0.90       218
   macro avg       0.91      0.90      0.90       218
weighted avg       0.91      0.90      0.90       218
",0.9033259423503326,0.9036697247706422,0.9033259423503327,0.9094945355191257,0.9036697247706422,0.9094945355191256,0.9036697247706422,0.9036697247706422,0.9036697247706422
0.9174311926605505,0.08256880733944955,0.15949310148474927,"              precision    recall  f1-score   support

           0       0.93      0.90      0.92       109
           1       0.90      0.94      0.92       109

    accuracy                           0.92       218
   macro avg       0.92      0.92      0.92       218
weighted avg       0.92      0.92      0.92       218
",0.9174033846931043,0.9174311926605505,0.9174033846931042,0.9179941002949852,0.9174311926605505,0.9179941002949852,0.9174311926605505,0.9174311926605505,0.9174311926605505
0.9311926605504587,0.06880733944954129,0.14750478615377774,"              precision    recall  f1-score   support

           0       0.97      0.89      0.93       109
           1       0.90      0.97      0.93       109

    accuracy                           0.93       218
   macro avg       0.93      0.93      0.93       218
weighted avg       0.93      0.93      0.93       218
",0.9310751849587926,0.9311926605504587,0.9310751849587927,0.9341525423728814,0.9311926605504587,0.9341525423728815,0.9311926605504588,0.9311926605504587,0.9311926605504587
0.926605504587156,0.07339449541284404,0.16535730558315087,"              precision    recall  f1-score   support

           0       0.99      0.86      0.92       109
           1       0.88      0.99      0.93       109

    accuracy                           0.93       218
   macro avg       0.93      0.93      0.93       218
weighted avg       0.93      0.93      0.93       218
",0.9263015551048005,0.926605504587156,0.9263015551048005,0.9337612323491655,0.926605504587156,0.9337612323491655,0.926605504587156,0.926605504587156,0.926605504587156
0.8944954128440367,0.10550458715596331,0.16102659155287632,"              precision    recall  f1-score   support

           0       0.92      0.86      0.89       109
           1       0.87      0.93      0.90       109

    accuracy                           0.89       218
   macro avg       0.90      0.89      0.89       218
weighted avg       0.90      0.89      0.89       218
",0.8943865192206425,0.8944954128440367,0.8943865192206424,0.8961291413116971,0.8944954128440367,0.8961291413116971,0.8944954128440368,0.8944954128440367,0.8944954128440367
