AUC,Accuracy,ClassificationReport,F1-Macro,F1-Micro,F1-Weighted,Precision-Macro,Precision-Micro,Precision-Weighted,Recall-Macro,Recall-Micro,Recall-Weighted
0.9973343488194973,0.968503937007874,"              precision    recall  f1-score   support

           0       1.00      0.96      0.98       101
           1       0.87      1.00      0.93        26

    accuracy                           0.97       127
   macro avg       0.93      0.98      0.95       127
weighted avg       0.97      0.97      0.97       127
",0.9541847041847042,0.968503937007874,0.9693106543500244,0.9333333333333333,0.968503937007874,0.9727034120734908,0.9801980198019802,0.968503937007874,0.968503937007874
0.9973343488194973,0.968503937007874,"              precision    recall  f1-score   support

           0       1.00      0.96      0.98       101
           1       0.87      1.00      0.93        26

    accuracy                           0.97       127
   macro avg       0.93      0.98      0.95       127
weighted avg       0.97      0.97      0.97       127
",0.9541847041847042,0.968503937007874,0.9693106543500244,0.9333333333333333,0.968503937007874,0.9727034120734908,0.9801980198019802,0.968503937007874,0.968503937007874
0.9973343488194973,0.968503937007874,"              precision    recall  f1-score   support

           0       1.00      0.96      0.98       101
           1       0.87      1.00      0.93        26

    accuracy                           0.97       127
   macro avg       0.93      0.98      0.95       127
weighted avg       0.97      0.97      0.97       127
",0.9541847041847042,0.968503937007874,0.9693106543500244,0.9333333333333333,0.968503937007874,0.9727034120734908,0.9801980198019802,0.968503937007874,0.968503937007874
0.9973343488194973,0.968503937007874,"              precision    recall  f1-score   support

           0       1.00      0.96      0.98       101
           1       0.87      1.00      0.93        26

    accuracy                           0.97       127
   macro avg       0.93      0.98      0.95       127
weighted avg       0.97      0.97      0.97       127
",0.9541847041847042,0.968503937007874,0.9693106543500244,0.9333333333333333,0.968503937007874,0.9727034120734908,0.9801980198019802,0.968503937007874,0.968503937007874
0.9973343488194973,0.968503937007874,"              precision    recall  f1-score   support

           0       1.00      0.96      0.98       101
           1       0.87      1.00      0.93        26

    accuracy                           0.97       127
   macro avg       0.93      0.98      0.95       127
weighted avg       0.97      0.97      0.97       127
",0.9541847041847042,0.968503937007874,0.9693106543500244,0.9333333333333333,0.968503937007874,0.9727034120734908,0.9801980198019802,0.968503937007874,0.968503937007874
0.9973343488194973,0.968503937007874,"              precision    recall  f1-score   support

           0       1.00      0.96      0.98       101
           1       0.87      1.00      0.93        26

    accuracy                           0.97       127
   macro avg       0.93      0.98      0.95       127
weighted avg       0.97      0.97      0.97       127
",0.9541847041847042,0.968503937007874,0.9693106543500244,0.9333333333333333,0.968503937007874,0.9727034120734908,0.9801980198019802,0.968503937007874,0.968503937007874
0.9973343488194973,0.968503937007874,"              precision    recall  f1-score   support

           0       1.00      0.96      0.98       101
           1       0.87      1.00      0.93        26

    accuracy                           0.97       127
   macro avg       0.93      0.98      0.95       127
weighted avg       0.97      0.97      0.97       127
",0.9541847041847042,0.968503937007874,0.9693106543500244,0.9333333333333333,0.968503937007874,0.9727034120734908,0.9801980198019802,0.968503937007874,0.968503937007874
0.9973343488194973,0.968503937007874,"              precision    recall  f1-score   support

           0       1.00      0.96      0.98       101
           1       0.87      1.00      0.93        26

    accuracy                           0.97       127
   macro avg       0.93      0.98      0.95       127
weighted avg       0.97      0.97      0.97       127
",0.9541847041847042,0.968503937007874,0.9693106543500244,0.9333333333333333,0.968503937007874,0.9727034120734908,0.9801980198019802,0.968503937007874,0.968503937007874
0.9973343488194973,0.968503937007874,"              precision    recall  f1-score   support

           0       1.00      0.96      0.98       101
           1       0.87      1.00      0.93        26

    accuracy                           0.97       127
   macro avg       0.93      0.98      0.95       127
weighted avg       0.97      0.97      0.97       127
",0.9541847041847042,0.968503937007874,0.9693106543500244,0.9333333333333333,0.968503937007874,0.9727034120734908,0.9801980198019802,0.968503937007874,0.968503937007874
0.9973343488194973,0.968503937007874,"              precision    recall  f1-score   support

           0       1.00      0.96      0.98       101
           1       0.87      1.00      0.93        26

    accuracy                           0.97       127
   macro avg       0.93      0.98      0.95       127
weighted avg       0.97      0.97      0.97       127
",0.9541847041847042,0.968503937007874,0.9693106543500244,0.9333333333333333,0.968503937007874,0.9727034120734908,0.9801980198019802,0.968503937007874,0.968503937007874
